# of Solutions,avg. Solution Length,Time (micro-seconds),Median Solution Length, Median Set Value,Sum of Set,Target Value,SpecificSolutionLength,SpecificSolutionMedian,Occurence
0,0.0000,7,0,144,0,0,0,0,
0,0.0000,7,0,500,0,0,0,0,
0,0.0000,11,0,555,0,0,0,0,
0,0.0000,11,0,694,0,0,0,0,
0,0.0000,12,0,678,0,0,0,0,
0,0.0000,26,0,845,0,0,0,0,
0,0.0000,16,0,645,0,0,0,0,
0,0.0000,18,0,365,0,0,0,0,
0,0.0000,13,0,488,0,0,0,0,
0,0.0000,33,0,236,0,0,0,0,
0,0.0000,57,0,332,0,0,0,0,
0,0.0000,56,0,686,0,0,0,0,
0,0.0000,31,0,512,0,0,0,0,
0,0.0000,44,0,422,0,0,0,0,
0,0.0000,17,0,369,0,0,0,0,
0,0.0000,30,0,500,0,0,0,0,
0,0.0000,29,0,274,0,0,0,0,
0,0.0000,34,0,620,0,0,0,0,
0,0.0000,29,0,413,0,0,0,0,
0,0.0000,42,0,598,0,0,0,0,
0,0.0000,42,0,468,0,0,0,0,
0,0.0000,69,0,195,0,0,0,0,
0,0.0000,68,0,348,0,0,0,0,
0,0.0000,54,0,435,0,0,0,0,
0,0.0000,26,0,394,0,0,9,803,
0,0.0000,75,0,286,0,0,0,0,
0,0.0000,91,0,528,0,0,0,0,
0,0.0000,155,0,304,0,0,0,0,
0,0.0000,141,0,728,0,0,0,0,
0,0.0000,161,0,733,0,0,0,0,
0,0.0000,125,0,577,0,0,0,0,
0,0.0000,142,0,409,0,0,10,409,
0,0.0000,152,0,542,0,0,0,0,
0,0.0000,263,0,407,0,0,0,0,
0,0.0000,250,0,341,0,0,0,0,
0,0.0000,251,0,509,0,0,0,0,
0,0.0000,40,0,513,0,0,11,420,
0,0.0000,44,0,383,0,0,11,353,
0,0.0000,272,0,478,0,0,0,0,
0,0.0000,470,0,656,0,0,0,0,
0,0.0000,269,0,315,0,0,12,439,
0,0.0000,473,0,457,0,0,12,276,
0,0.0000,150,0,710,0,0,12,829,
0,0.0000,150,0,311,0,0,12,497,
0,0.0000,492,0,669,0,0,0,0,
0,0.0000,180,0,446,0,0,13,481,
0,0.0000,237,0,352,0,0,13,268,
0,0.0000,935,0,301,0,0,0,0,
0,0.0000,581,0,328,0,0,13,393,
0,0.0000,101,0,569,0,0,13,481,
0,0.0000,248,0,358,0,0,13,324,
0,0.0000,76,0,663,0,0,14,459,
0,0.0000,473,0,360,0,0,14,138,
0,0.0000,109,0,583,0,0,14,483,
0,0.0000,2692,0,679,0,0,0,0,
0,0.0000,124,0,548,0,0,14,435,
0,0.0000,275,0,426,0,0,14,426,
0,0.0000,291,0,656,0,0,15,610,
0,0.0000,218,0,488,0,0,15,488,
0,0.0000,250,0,482,0,0,15,482,
0,0.0000,3736,0,585,0,0,0,0,
0,0.0000,1657,0,365,0,0,15,282,
0,0.0000,193,0,481,0,0,15,580,
0,0.0000,165,0,473,0,0,16,395,
0,0.0000,322,0,405,0,0,16,340,
0,0.0000,231,0,573,0,0,16,287,
0,0.0000,777,0,268,0,0,16,232,
0,0.0000,1091,0,658,0,0,16,442,
0,0.0000,7390,0,567,0,0,0,0,
0,0.0000,1391,0,164,0,0,17,108,
0,0.0000,11,0,706,0,0,17,350,
0,0.0000,794,0,408,0,0,17,408,
0,0.0000,200,0,568,0,0,17,466,
0,0.0000,922,0,414,0,0,17,310,
0,0.0000,613,0,478,0,0,17,317,
0,0.0000,307,0,549,0,0,18,341,
0,0.0000,6216,0,664,0,0,18,282,
0,0.0000,532,0,301,0,0,18,244,
0,0.0000,551,0,378,0,0,18,344,
0,0.0000,177,0,554,0,0,18,501,
0,0.0000,160,0,663,0,0,18,501,
0,0.0000,385,0,510,0,0,19,386,
0,0.0000,673,0,436,0,0,19,302,
0,0.0000,294,0,357,0,0,19,317,
0,0.0000,139,0,473,0,0,19,366,
0,0.0000,235,0,444,0,0,19,375,
0,0.0000,642,0,311,0,0,19,294,
0,0.0000,187,0,566,0,0,20,460,
0,0.0000,120,0,635,0,0,20,292,
0,0.0000,648,0,568,0,0,20,395,
0,0.0000,595,0,498,0,0,20,348,
0,0.0000,807,0,567,0,0,20,365,
0,0.0000,360,0,688,0,0,20,522,
0,0.0000,1779,0,556,0,0,21,203,
0,0.0000,370,0,488,0,0,21,303,
0,0.0000,383,0,388,0,0,21,240,
0,0.0000,21,0,893,0,0,0,0,
0,0.0000,8,0,353,0,0,0,0,
0,0.0000,22,0,375,0,0,0,0,
0,0.0000,8,0,372,0,0,0,0,
0,0.0000,7,0,144,0,0,0,0,
0,0.0000,8,0,500,0,0,0,0,
0,0.0000,23,0,555,0,0,0,0,
0,0.0000,13,0,694,0,0,0,0,
0,0.0000,15,0,678,0,0,0,0,
0,0.0000,16,0,845,0,0,0,0,
0,0.0000,16,0,645,0,0,0,0,
0,0.0000,33,0,365,0,0,0,0,
0,0.0000,35,0,488,0,0,0,0,
0,0.0000,23,0,236,0,0,0,0,
0,0.0000,25,0,332,0,0,0,0,
0,0.0000,20,0,686,0,0,0,0,
0,0.0000,59,0,512,0,0,0,0,
0,0.0000,39,0,422,0,0,0,0,
0,0.0000,34,0,369,0,0,0,0,
0,0.0000,41,0,500,0,0,0,0,
0,0.0000,40,0,274,0,0,0,0,
0,0.0000,47,0,620,0,0,0,0,
0,0.0000,54,0,413,0,0,0,0,
0,0.0000,52,0,598,0,0,0,0,
0,0.0000,64,0,468,0,0,0,0,
0,0.0000,79,0,195,0,0,0,0,
0,0.0000,77,0,348,0,0,0,0,
0,0.0000,91,0,435,0,0,0,0,
0,0.0000,105,0,394,0,0,0,0,
0,0.0000,95,0,286,0,0,0,0,
0,0.0000,75,0,528,0,0,0,0,
0,0.0000,154,0,304,0,0,0,0,
0,0.0000,44,0,728,0,0,10,728,
0,0.0000,161,0,733,0,0,0,0,
0,0.0000,125,0,577,0,0,0,0,
0,0.0000,137,0,409,0,0,10,340,
0,0.0000,28,0,542,0,0,10,385,
0,0.0000,274,0,407,0,0,0,0,
0,0.0000,225,0,341,0,0,0,0,
0,0.0000,254,0,509,0,0,0,0,
0,0.0000,285,0,513,0,0,0,0,
0,0.0000,118,0,383,0,0,11,912,
0,0.0000,274,0,478,0,0,0,0,
0,0.0000,493,0,656,0,0,0,0,
0,0.0000,198,0,315,0,0,12,315,
0,0.0000,490,0,457,0,0,0,0,
0,0.0000,476,0,710,0,0,0,0,
0,0.0000,340,0,311,0,0,12,497,
0,0.0000,489,0,669,0,0,0,0,
0,0.0000,625,0,446,0,0,13,455,
0,0.0000,82,0,352,0,0,13,502,
0,0.0000,922,0,301,0,0,0,0,
0,0.0000,427,0,328,0,0,13,225,
0,0.0000,116,0,569,0,0,13,517,
0,0.0000,981,0,358,0,0,0,0,
0,0.0000,1257,0,663,0,0,14,897,
0,0.0000,528,0,360,0,0,14,123,
0,0.0000,1033,0,583,0,0,14,483,
0,0.0000,342,0,679,0,0,14,366,
0,0.0000,807,0,548,0,0,14,435,
0,0.0000,238,0,426,0,0,14,297,
0,0.0000,1342,0,656,0,0,15,610,
0,0.0000,651,0,488,0,0,15,648,
0,0.0000,185,0,482,0,0,15,372,
0,0.0000,3809,0,585,0,0,0,0,
0,0.0000,85,0,365,0,0,15,325,
0,0.0000,809,0,481,0,0,15,580,
0,0.0000,575,0,473,0,0,16,473,
0,0.0000,105,0,405,0,0,16,340,
0,0.0000,369,0,573,0,0,16,368,
0,0.0000,409,0,268,0,0,16,256,
0,0.0000,3664,0,658,0,0,16,702,
0,0.0000,310,0,567,0,0,16,567,
0,0.0000,2302,0,164,0,0,17,108,
0,0.0000,1876,0,706,0,0,17,648,
0,0.0000,297,0,408,0,0,17,408,
0,0.0000,1947,0,568,0,0,17,273,
0,0.0000,289,0,414,0,0,17,310,
0,0.0000,654,0,478,0,0,17,317,
0,0.0000,448,0,549,0,0,18,389,
0,0.0000,178,0,664,0,0,18,563,
0,0.0000,549,0,301,0,0,18,269,
0,0.0000,511,0,378,0,0,18,468,
0,0.0000,1991,0,554,0,0,18,482,
0,0.0000,413,0,663,0,0,18,343,
0,0.0000,351,0,510,0,0,19,317,
0,0.0000,144,0,436,0,0,19,365,
0,0.0000,1117,0,357,0,0,19,264,
0,0.0000,276,0,473,0,0,19,473,
0,0.0000,401,0,444,0,0,19,291,
0,0.0000,719,0,311,0,0,19,267,
0,0.0000,426,0,566,0,0,20,460,
0,0.0000,2882,0,635,0,0,20,467,
0,0.0000,1269,0,568,0,0,20,385,
0,0.0000,248,0,498,0,0,20,348,
0,0.0000,489,0,567,0,0,20,437,
0,0.0000,406,0,688,0,0,20,209,
0,0.0000,326,0,556,0,0,21,518,
0,0.0000,323,0,488,0,0,21,371,
0,0.0000,758,0,388,0,0,21,240,
0,0.0000,7,0,893,0,0,0,0,
0,0.0000,30,0,353,0,0,0,0,
0,0.0000,28,0,375,0,0,0,0,
0,0.0000,25,0,372,0,0,0,0,
0,0.0000,29,0,144,0,0,0,0,
0,0.0000,29,0,500,0,0,0,0,
0,0.0000,7,0,555,0,0,0,0,
0,0.0000,11,0,694,0,0,0,0,
0,0.0000,15,0,678,0,0,0,0,
0,0.0000,26,0,845,0,0,0,0,
0,0.0000,18,0,645,0,0,0,0,
0,0.0000,18,0,365,0,0,0,0,
0,0.0000,28,0,488,0,0,0,0,
0,0.0000,42,0,236,0,0,0,0,
0,0.0000,17,0,332,0,0,0,0,
0,0.0000,20,0,686,0,0,0,0,
0,0.0000,23,0,512,0,0,0,0,
0,0.0000,39,0,422,0,0,0,0,
0,0.0000,38,0,369,0,0,0,0,
0,0.0000,40,0,500,0,0,0,0,
0,0.0000,55,0,274,0,0,0,0,
0,0.0000,30,0,620,0,0,0,0,
0,0.0000,51,0,413,0,0,0,0,
0,0.0000,43,0,598,0,0,0,0,
0,0.0000,65,0,468,0,0,0,0,
0,0.0000,78,0,195,0,0,0,0,
0,0.0000,92,0,348,0,0,0,0,
0,0.0000,91,0,435,0,0,0,0,
0,0.0000,68,0,394,0,0,0,0,
0,0.0000,69,0,286,0,0,0,0,
0,0.0000,54,0,528,0,0,0,0,
0,0.0000,139,0,304,0,0,0,0,
0,0.0000,140,0,728,0,0,0,0,
0,0.0000,13,0,733,0,0,10,733,
0,0.0000,131,0,577,0,0,0,0,
0,0.0000,135,0,409,0,0,0,0,
0,0.0000,191,0,542,0,0,0,0,
0,0.0000,76,0,407,0,0,11,546,
0,0.0000,163,0,341,0,0,11,341,
0,0.0000,300,0,509,0,0,0,0,
0,0.0000,268,0,513,0,0,0,0,
0,0.0000,261,0,383,0,0,0,0,
0,0.0000,115,0,478,0,0,11,691,
0,0.0000,464,0,656,0,0,0,0,
0,0.0000,464,0,315,0,0,0,0,
0,0.0000,72,0,457,0,0,12,457,
0,0.0000,506,0,710,0,0,0,0,
0,0.0000,137,0,311,0,0,12,497,
0,0.0000,478,0,669,0,0,0,0,
0,0.0000,127,0,446,0,0,13,242,
0,0.0000,749,0,352,0,0,13,352,
0,0.0000,128,0,301,0,0,13,569,
0,0.0000,374,0,328,0,0,13,393,
0,0.0000,211,0,569,0,0,13,414,
0,0.0000,937,0,358,0,0,0,0,
0,0.0000,62,0,663,0,0,14,459,
0,0.0000,551,0,360,0,0,14,490,
0,0.0000,108,0,583,0,0,14,266,
0,0.0000,24,0,679,0,0,14,382,
0,0.0000,602,0,548,0,0,14,435,
0,0.0000,795,0,426,0,0,14,439,
0,0.0000,48,0,656,0,0,15,586,
0,0.0000,228,0,488,0,0,15,333,
0,0.0000,1460,0,482,0,0,15,372,
0,0.0000,4892,0,585,0,0,0,0,
0,0.0000,4642,0,365,0,0,0,0,
0,0.0000,229,0,481,0,0,15,296,
0,0.0000,218,0,473,0,0,16,395,
0,0.0000,374,0,405,0,0,16,335,
0,0.0000,484,0,573,0,0,16,287,
0,0.0000,209,0,268,0,0,16,241,
0,0.0000,4833,0,658,0,0,16,396,
0,0.0000,484,0,567,0,0,16,324,
0,0.0000,898,0,164,0,0,17,108,
0,0.0000,13,0,706,0,0,17,558,
0,0.0000,685,0,408,0,0,17,283,
0,0.0000,412,0,568,0,0,17,568,
0,0.0000,567,0,414,0,0,17,517,
0,0.0000,393,0,478,0,0,17,523,
0,0.0000,444,0,549,0,0,18,389,
0,0.0000,7636,0,664,0,0,18,225,
0,0.0000,615,0,301,0,0,18,267,
0,0.0000,356,0,378,0,0,18,344,
0,0.0000,168,0,554,0,0,18,477,
0,0.0000,2264,0,663,0,0,18,501,
0,0.0000,182,0,510,0,0,19,317,
0,0.0000,547,0,436,0,0,19,374,
0,0.0000,863,0,357,0,0,19,257,
0,0.0000,380,0,473,0,0,19,471,
0,0.0000,1737,0,444,0,0,19,291,
0,0.0000,715,0,311,0,0,19,311,
0,0.0000,2519,0,566,0,0,20,325,
0,0.0000,919,0,635,0,0,20,354,
0,0.0000,225,0,568,0,0,20,327,
0,0.0000,260,0,498,0,0,20,348,
0,0.0000,551,0,567,0,0,20,365,
0,0.0000,6198,0,688,0,0,20,522,
0,0.0000,274,0,556,0,0,21,432,
0,0.0000,736,0,488,0,0,21,371,
0,0.0000,1880,0,388,0,0,21,201,
0,0.0000,7,0,893,0,0,0,0,
0,0.0000,31,0,353,0,0,0,0,
0,0.0000,9,0,375,0,0,0,0,
0,0.0000,9,0,372,0,0,0,0,
0,0.0000,30,0,144,0,0,0,0,
0,0.0000,22,0,500,0,0,0,0,
0,0.0000,9,0,555,0,0,0,0,
0,0.0000,33,0,694,0,0,0,0,
0,0.0000,33,0,678,0,0,0,0,
0,0.0000,33,0,845,0,0,0,0,
0,0.0000,34,0,645,0,0,0,0,
0,0.0000,32,0,365,0,0,0,0,
0,0.0000,11,0,488,0,0,0,0,
0,0.0000,18,0,236,0,0,0,0,
0,0.0000,18,0,332,0,0,0,0,
0,0.0000,24,0,686,0,0,0,0,
0,0.0000,26,0,512,0,0,0,0,
0,0.0000,31,0,422,0,0,0,0,
0,0.0000,40,0,369,0,0,0,0,
0,0.0000,65,0,500,0,0,0,0,
0,0.0000,50,0,274,0,0,0,0,
0,0.0000,51,0,620,0,0,0,0,
0,0.0000,50,0,413,0,0,0,0,
0,0.0000,43,0,598,0,0,0,0,
0,0.0000,63,0,468,0,0,0,0,
0,0.0000,94,0,195,0,0,0,0,
0,0.0000,75,0,348,0,0,0,0,
0,0.0000,90,0,435,0,0,0,0,
0,0.0000,78,0,394,0,0,0,0,
0,0.0000,71,0,286,0,0,9,563,
0,0.0000,76,0,528,0,0,0,0,
0,0.0000,141,0,304,0,0,0,0,
0,0.0000,141,0,728,0,0,0,0,
0,0.0000,144,0,733,0,0,0,0,
0,0.0000,162,0,577,0,0,0,0,
0,0.0000,177,0,409,0,0,0,0,
0,0.0000,159,0,542,0,0,0,0,
0,0.0000,278,0,407,0,0,0,0,
0,0.0000,283,0,341,0,0,0,0,
0,0.0000,133,0,509,0,0,11,783,
0,0.0000,264,0,513,0,0,0,0,
0,0.0000,234,0,383,0,0,0,0,
0,0.0000,221,0,478,0,0,11,465,
0,0.0000,150,0,656,0,0,12,708,
0,0.0000,544,0,315,0,0,12,139,
0,0.0000,489,0,457,0,0,0,0,
0,0.0000,585,0,710,0,0,0,0,
0,0.0000,385,0,311,0,0,12,497,
0,0.0000,483,0,669,0,0,0,0,
0,0.0000,260,0,446,0,0,13,242,
0,0.0000,926,0,352,0,0,0,0,
0,0.0000,382,0,301,0,0,13,270,
0,0.0000,604,0,328,0,0,13,393,
0,0.0000,51,0,569,0,0,13,569,
0,0.0000,489,0,358,0,0,13,237,
0,0.0000,1820,0,663,0,0,0,0,
0,0.0000,387,0,360,0,0,14,255,
0,0.0000,291,0,583,0,0,14,483,
0,0.0000,1778,0,679,0,0,14,327,
0,0.0000,452,0,548,0,0,14,364,
0,0.0000,585,0,426,0,0,14,443,
0,0.0000,3606,0,656,0,0,0,0,
0,0.0000,165,0,488,0,0,15,488,
0,0.0000,268,0,482,0,0,15,482,
0,0.0000,5,0,585,0,0,15,408,
0,0.0000,502,0,365,0,0,15,770,
0,0.0000,462,0,481,0,0,15,223,
0,0.0000,607,0,473,0,0,16,319,
0,0.0000,538,0,405,0,0,16,405,
0,0.0000,271,0,573,0,0,16,148,
0,0.0000,440,0,268,0,0,16,256,
0,0.0000,2888,0,658,0,0,16,396,
0,0.0000,1406,0,567,0,0,16,567,
0,0.0000,1348,0,164,0,0,17,108,
0,0.0000,247,0,706,0,0,17,350,
0,0.0000,549,0,408,0,0,17,312,
0,0.0000,723,0,568,0,0,17,497,
0,0.0000,579,0,414,0,0,17,211,
0,0.0000,542,0,478,0,0,17,523,
0,0.0000,55,0,549,0,0,18,338,
0,0.0000,144,0,664,0,0,18,657,
0,0.0000,696,0,301,0,0,18,269,
0,0.0000,347,0,378,0,0,18,344,
0,0.0000,170,0,554,0,0,18,482,
0,0.0000,58,0,663,0,0,18,501,
0,0.0000,660,0,510,0,0,19,408,
0,0.0000,248,0,436,0,0,19,328,
0,0.0000,921,0,357,0,0,19,257,
0,0.0000,442,0,473,0,0,19,255,
0,0.0000,824,0,444,0,0,19,443,
0,0.0000,731,0,311,0,0,19,207,
0,0.0000,1414,0,566,0,0,20,325,
0,0.0000,486,0,635,0,0,20,292,
0,0.0000,178,0,568,0,0,20,494,
0,0.0000,393,0,498,0,0,20,348,
0,0.0000,378,0,567,0,0,20,241,
0,0.0000,365,0,688,0,0,20,209,
0,0.0000,438,0,556,0,0,21,381,
0,0.0000,480,0,488,0,0,21,303,
0,0.0000,985,0,388,0,0,21,240,
0,0.0000,9,0,893,0,0,0,0,
0,0.0000,11,0,353,0,0,0,0,
0,0.0000,14,0,375,0,0,0,0,
0,0.0000,32,0,372,0,0,0,0,
0,0.0000,8,0,144,0,0,0,0,
0,0.0000,8,0,500,0,0,0,0,
0,0.0000,7,0,555,0,0,0,0,
0,0.0000,11,0,694,0,0,0,0,
0,0.0000,30,0,678,0,0,0,0,
0,0.0000,32,0,845,0,0,0,0,
0,0.0000,32,0,645,0,0,0,0,
0,0.0000,28,0,365,0,0,0,0,
0,0.0000,32,0,488,0,0,0,0,
0,0.0000,38,0,236,0,0,0,0,
0,0.0000,38,0,332,0,0,0,0,
0,0.0000,52,0,686,0,0,0,0,
0,0.0000,38,0,512,0,0,0,0,
0,0.0000,52,0,422,0,0,0,0,
0,0.0000,37,0,369,0,0,0,0,
0,0.0000,48,0,500,0,0,0,0,
0,0.0000,42,0,274,0,0,0,0,
0,0.0000,50,0,620,0,0,0,0,
0,0.0000,49,0,413,0,0,0,0,
0,0.0000,50,0,598,0,0,0,0,
0,0.0000,64,0,468,0,0,0,0,
0,0.0000,89,0,195,0,0,0,0,
0,0.0000,67,0,348,0,0,0,0,
0,0.0000,28,0,435,0,0,9,435,
0,0.0000,90,0,394,0,0,0,0,
0,0.0000,67,0,286,0,0,0,0,
0,0.0000,57,0,528,0,0,0,0,
0,0.0000,151,0,304,0,0,0,0,
0,0.0000,116,0,728,0,0,0,0,
0,0.0000,156,0,733,0,0,0,0,
0,0.0000,174,0,577,0,0,0,0,
0,0.0000,119,0,409,0,0,0,0,
0,0.0000,120,0,542,0,0,0,0,
0,0.0000,29,0,407,0,0,11,407,
0,0.0000,219,0,341,0,0,0,0,
0,0.0000,163,0,509,0,0,11,783,
0,0.0000,78,0,513,0,0,11,420,
0,0.0000,237,0,383,0,0,0,0,
0,0.0000,248,0,478,0,0,0,0,
0,0.0000,485,0,656,0,0,0,0,
0,0.0000,483,0,315,0,0,0,0,
0,0.0000,481,0,457,0,0,0,0,
0,0.0000,495,0,710,0,0,0,0,
0,0.0000,154,0,311,0,0,12,497,
0,0.0000,468,0,669,0,0,0,0,
0,0.0000,863,0,446,0,0,13,169,
0,0.0000,1018,0,352,0,0,0,0,
0,0.0000,192,0,301,0,0,13,395,
0,0.0000,768,0,328,0,0,13,225,
0,0.0000,946,0,569,0,0,0,0,
0,0.0000,99,0,358,0,0,13,343,
0,0.0000,103,0,663,0,0,14,603,
0,0.0000,349,0,360,0,0,14,616,
0,0.0000,734,0,583,0,0,14,583,
0,0.0000,760,0,679,0,0,14,366,
0,0.0000,97,0,548,0,0,14,364,
0,0.0000,621,0,426,0,0,14,443,
0,0.0000,2283,0,656,0,0,15,610,
0,0.0000,376,0,488,0,0,15,409,
0,0.0000,3531,0,482,0,0,15,372,
0,0.0000,5298,0,585,0,0,0,0,
0,0.0000,104,0,365,0,0,15,325,
0,0.0000,223,0,481,0,0,15,223,
0,0.0000,379,0,473,0,0,16,351,
0,0.0000,623,0,405,0,0,16,335,
0,0.0000,403,0,573,0,0,16,573,
0,0.0000,375,0,268,0,0,16,268,
0,0.0000,353,0,658,0,0,16,442,
0,0.0000,265,0,567,0,0,16,287,
0,0.0000,1052,0,164,0,0,17,426,
0,0.0000,145,0,706,0,0,17,773,
0,0.0000,444,0,408,0,0,17,312,
0,0.0000,1368,0,568,0,0,17,497,
0,0.0000,331,0,414,0,0,17,211,
0,0.0000,163,0,478,0,0,17,345,
0,0.0000,440,0,549,0,0,18,331,
0,0.0000,227,0,664,0,0,18,282,
0,0.0000,519,0,301,0,0,18,269,
0,0.0000,1189,0,378,0,0,18,353,
0,0.0000,880,0,554,0,0,18,356,
0,0.0000,538,0,663,0,0,18,474,
0,0.0000,256,0,510,0,0,19,386,
0,0.0000,433,0,436,0,0,19,302,
0,0.0000,1366,0,357,0,0,19,424,
0,0.0000,280,0,473,0,0,19,473,
0,0.0000,543,0,444,0,0,19,291,
0,0.0000,1127,0,311,0,0,19,207,
0,0.0000,939,0,566,0,0,20,325,
0,0.0000,143,0,635,0,0,20,215,
0,0.0000,91,0,568,0,0,20,327,
0,0.0000,207,0,498,0,0,20,348,
0,0.0000,144,0,567,0,0,20,360,
0,0.0000,760,0,688,0,0,20,534,
0,0.0000,2687,0,556,0,0,21,492,
0,0.0000,139,0,488,0,0,21,303,
0,0.0000,737,0,388,0,0,21,332,
0,0.0000,7,0,893,0,0,0,0,
0,0.0000,7,0,353,0,0,0,0,
0,0.0000,7,0,375,0,0,0,0,
0,0.0000,8,0,372,0,0,0,0,
0,0.0000,9,0,144,0,0,0,0,
0,0.0000,9,0,500,0,0,0,0,
0,0.0000,11,0,555,0,0,0,0,
0,0.0000,18,0,694,0,0,0,0,
0,0.0000,17,0,678,0,0,0,0,
0,0.0000,15,0,845,0,0,0,0,
0,0.0000,29,0,645,0,0,0,0,
0,0.0000,10,0,365,0,0,0,0,
0,0.0000,10,0,488,0,0,0,0,
0,0.0000,16,0,236,0,0,0,0,
0,0.0000,37,0,332,0,0,0,0,
0,0.0000,44,0,686,0,0,0,0,
0,0.0000,30,0,512,0,0,0,0,
0,0.0000,56,0,422,0,0,0,0,
0,0.0000,41,0,369,0,0,0,0,
0,0.0000,55,0,500,0,0,0,0,
0,0.0000,28,0,274,0,0,0,0,
0,0.0000,20,0,620,0,0,8,372,
0,0.0000,43,0,413,0,0,0,0,
0,0.0000,56,0,598,0,0,0,0,
0,0.0000,38,0,468,0,0,0,0,
0,0.0000,101,0,195,0,0,0,0,
0,0.0000,66,0,348,0,0,0,0,
0,0.0000,75,0,435,0,0,0,0,
0,0.0000,35,0,394,0,0,9,808,
0,0.0000,76,0,286,0,0,0,0,
0,0.0000,105,0,528,0,0,0,0,
0,0.0000,94,0,304,0,0,10,206,
0,0.0000,180,0,728,0,0,0,0,
0,0.0000,144,0,733,0,0,0,0,
0,0.0000,73,0,577,0,0,10,731,
0,0.0000,148,0,409,0,0,0,0,
0,0.0000,56,0,542,0,0,10,385,
0,0.0000,338,0,407,0,0,0,0,
0,0.0000,65,0,341,0,0,11,341,
0,0.0000,310,0,509,0,0,0,0,
0,0.0000,304,0,513,0,0,0,0,
0,0.0000,284,0,383,0,0,0,0,
0,0.0000,281,0,478,0,0,0,0,
0,0.0000,83,0,656,0,0,12,656,
0,0.0000,190,0,315,0,0,12,315,
0,0.0000,496,0,457,0,0,0,0,
0,0.0000,280,0,710,0,0,12,829,
0,0.0000,142,0,311,0,0,12,440,
0,0.0000,117,0,669,0,0,12,261,
0,0.0000,987,0,446,0,0,0,0,
0,0.0000,975,0,352,0,0,0,0,
0,0.0000,99,0,301,0,0,13,270,
0,0.0000,117,0,328,0,0,13,393,
0,0.0000,1074,0,569,0,0,0,0,
0,0.0000,137,0,358,0,0,13,379,
0,0.0000,1964,0,663,0,0,0,0,
0,0.0000,391,0,360,0,0,14,138,
0,0.0000,221,0,583,0,0,14,483,
0,0.0000,2818,0,679,0,0,0,0,
0,0.0000,40,0,548,0,0,14,435,
0,0.0000,1138,0,426,0,0,14,426,
0,0.0000,83,0,656,0,0,15,586,
0,0.0000,239,0,488,0,0,15,301,
0,0.0000,440,0,482,0,0,15,341,
0,0.0000,4150,0,585,0,0,0,0,
0,0.0000,3643,0,365,0,0,0,0,
0,0.0000,340,0,481,0,0,15,481,
0,0.0000,757,0,473,0,0,16,351,
0,0.0000,534,0,405,0,0,16,335,
0,0.0000,230,0,573,0,0,16,337,
0,0.0000,711,0,268,0,0,16,448,
0,0.0000,1307,0,658,0,0,16,442,
0,0.0000,412,0,567,0,0,16,330,
0,0.0000,1760,0,164,0,0,17,98,
0,0.0000,16969,0,706,0,0,0,0,
0,0.0000,586,0,408,0,0,17,312,
0,0.0000,544,0,568,0,0,17,497,
0,0.0000,386,0,414,0,0,17,178,
0,0.0000,635,0,478,0,0,17,533,
0,0.0000,966,0,549,0,0,18,489,
0,0.0000,598,0,664,0,0,18,563,
0,0.0000,586,0,301,0,0,18,256,
0,0.0000,1134,0,378,0,0,18,353,
0,0.0000,272,0,554,0,0,18,356,
0,0.0000,296,0,663,0,0,18,343,
0,0.0000,412,0,510,0,0,19,510,
0,0.0000,612,0,436,0,0,19,436,
0,0.0000,630,0,357,0,0,19,166,
0,0.0000,437,0,473,0,0,19,278,
0,0.0000,203,0,444,0,0,19,430,
0,0.0000,937,0,311,0,0,19,287,
0,0.0000,216,0,566,0,0,20,460,
0,0.0000,267,0,635,0,0,20,215,
0,0.0000,36,0,568,0,0,20,385,
0,0.0000,247,0,498,0,0,20,348,
0,0.0000,996,0,567,0,0,20,241,
0,0.0000,192,0,688,0,0,20,209,
0,0.0000,391,0,556,0,0,21,383,
0,0.0000,712,0,488,0,0,21,303,
0,0.0000,539,0,388,0,0,21,332,
0,0.0000,7,0,893,0,0,0,0,
0,0.0000,8,0,353,0,0,0,0,
0,0.0000,7,0,375,0,0,0,0,
0,0.0000,7,0,372,0,0,0,0,
0,0.0000,7,0,144,0,0,0,0,
0,0.0000,7,0,500,0,0,0,0,
0,0.0000,15,0,555,0,0,0,0,
0,0.0000,15,0,694,0,0,0,0,
0,0.0000,14,0,678,0,0,0,0,
0,0.0000,26,0,845,0,0,0,0,
0,0.0000,26,0,645,0,0,0,0,
0,0.0000,37,0,365,0,0,0,0,
0,0.0000,43,0,488,0,0,0,0,
0,0.0000,48,0,236,0,0,0,0,
0,0.0000,60,0,332,0,0,0,0,
0,0.0000,30,0,686,0,0,0,0,
0,0.0000,37,0,512,0,0,0,0,
0,0.0000,51,0,422,0,0,0,0,
0,0.0000,58,0,369,0,0,0,0,
0,0.0000,38,0,500,0,0,8,624,
0,0.0000,74,0,274,0,0,0,0,
0,0.0000,54,0,620,0,0,0,0,
0,0.0000,54,0,413,0,0,0,0,
0,0.0000,68,0,598,0,0,0,0,
0,0.0000,54,0,468,0,0,0,0,
0,0.0000,93,0,195,0,0,0,0,
0,0.0000,94,0,348,0,0,0,0,
0,0.0000,79,0,435,0,0,0,0,
0,0.0000,79,0,394,0,0,0,0,
0,0.0000,93,0,286,0,0,0,0,
0,0.0000,93,0,528,0,0,0,0,
0,0.0000,105,0,304,0,0,10,349,
0,0.0000,160,0,728,0,0,0,0,
0,0.0000,160,0,733,0,0,0,0,
